id,actionId,solicitanteId,tipoSolicitante,justificativa,camposAjustar,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,dadosAntesAjuste,dadosAposAjuste,approvedByLeaderAt,approvedByLeaderId
840003,1260009,1410010,colaborador,"<p>Devido a grande demanda de execução dos eventos e treinamentos nos primeiros meses do ano, gostaria de solicitar uma postergação no prazo de conclusão das atividades.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-13 17:33:12,2026-03-16 16:34:03,1,"{""titulo"":""Curso \""Gestão de Produtividade\"""",""descricao"":""Realize o curso completo na plataforma da Universidade SEBRAE. Ao longo do curso, reflita sobre seus hábitos atuais e anote boas práticas que podem ser aplicadas na sua rotina. Ao final, monte um checklist de priorização diária.\n\nO que entregar: Print do curso finalizado + checklist com boas práticas pessoais de organização.\n\n"",""prazo"":""2026-02-28T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Desenvolvimento Integração (Onboarding)""}",,,
840004,1260008,1410010,colaborador,"<p>Devido a grande demanda de execução dos eventos e treinamentos nos primeiros meses do ano, gostaria de solicitar uma postergação no prazo de conclusão das atividades.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-13 17:33:22,2026-03-16 16:34:15,1,"{""titulo"":""Filme \""Um Senhor Estagiário\"""",""descricao"":""O que entregar: Ficha reflexiva preenchida (1 página) com três aprendizados pessoais e uma ação prática aplicável à rotina profissional.\n\nObjetivo da ação: Refletir sobre a importância da flexibilidade, da escuta e da abertura para aprender com diferentes gerações, estilos e contextos de trabalho. A proposta é usar o filme como um espelho simbólico das situações em que precisamos nos adaptar a novos ritmos, culturas e maneiras de pensar, mantendo a serenidade e o foco no que realmente importa.\n\nComo fazer, passo a passo:\n\nAssista ao filme Um Senhor Estagiário (The Intern, 2015) — disponível na Netflix, Amazon Prime ou YouTube.\nEnquanto assiste, observe especialmente como o protagonista (Ben) reage aos desafios de se inserir em um ambiente completamente novo, com uma rotina e linguagem muito diferentes da sua experiência anterior.\nAnote atitudes e comportamentos que demonstram flexibilidade, paciência e inteligência emocional.\nApós assistir, preencha a ficha reflexiva com as seguintes perguntas:\nO que mais te chamou atenção na forma como o protagonista se adaptou?\nQue atitudes dele você considera um bom exemplo de flexibilidade?\nQue situações no seu trabalho exigem essa mesma postura?\nQue ação prática você poderia adotar a partir do que o filme te inspirou?\nFinalize registrando três aprendizados principais e uma ação concreta que pretende aplicar no seu dia a dia a partir do filme.\nOnde fazer: Plataforma de streaming (Netflix, Amazon Prime ou YouTube) + ficha de reflexão disponível no OneDrive (modelo padrão \""Reflexão de Filme\"")."",""prazo"":""2026-03-01T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Desenvolvimento Integração (Onboarding)""}",,,
840005,900393,1290053,colaborador,"<p>Gostaria de alterar esta atividade, pois tenho um curso de 08h (Workshop em Neurovendas) em 2013 e a participação em um programa realizado pelo IEL em 2014, chamado de Programa Choque de Gestão, conduzido pelo facilitador Marcelo Peruzzo, que foi realizado em 4 módulos, que são os seguintes: </p><p>Módulo I- Neurogestão 16hs</p><p>Módulo II - Alta Performance em Liderança 16h</p><p>Módulo III - Coaching e Mentoring 16h</p><p>Módulo IV - Gestão da Mudança - 16h</p><p>Total.....64h</p><p></p><p>Tenho todos os 05 certificados para comprovar</p>","{""camposSelecionados"":[""Título""]}",reprovada,"<p>As ações de desenvolvimento registradas no sistema foram definidas com base na análise da certificação realizada para a UAC. Essa análise identificou pontos de evolução relacionados à ampliação da visão estratégica territorial, consolidação metodológica em gestão de projetos e aprofundamento em análise de cenários econômicos.</p><p>Embora formações semelhantes possam ter sido realizadas anteriormente, a definição das ações considera os resultados mais recentes da certificação e as necessidades atuais de desenvolvimento evidenciadas nessa avaliação. Por esse motivo, cursos ou formações realizados no passado não substituem automaticamente as ações previstas no PDI.</p><p>Caso deseje, é possível propor outra forma de desenvolvimento para a mesma competência, desde que esteja alinhada aos objetivos de evolução apontados na certificação e permita evidenciar a aplicação prática no contexto da função.</p>",2026-03-13 18:32:37,2026-03-16 17:28:51,1,"{""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão de desenvolvimento da Competência: Diário Emocional + Técnica S.T.O.P. (Inteligência Emocional).Por que fazer: Para reconhecer gatilhos emocionais e desenvolver equilíbrio diante de ansiedade ou irritação no cotidiano.Como fazer: Registrar emoções por 2 semanas; identificar gatilhos; aprender técnica S.T.O.P.; aplicar em situações reais e registrar resultados.Onde fazer: Diário físico/digital + situações reais do trabalho.Como comprovar: Diário preenchido + descrição da técnica + 3 registros aplicando S.T.O.P."",""prazo"":""2026-04-19T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
840006,900394,1290053,colaborador,"<p>Gostaria de alterar esta atividade, no programa realizado pelo IEL em 2014, chamado de Programa Choque de Gestão, conduzido pelo facilitador Marcelo Peruzzo, que foi realizado em 4 módulos, que são os seguintes: </p><p>Módulo I- Neurogestão 16hs</p><p>Módulo II - Alta Performance em Liderança 16h</p><p>Módulo III - Coaching e Mentoring 16h</p><p>Módulo IV - Gestão da Mudança - 16h</p><p>Total.....64h</p><p></p><p>Especificamente no módulo I, tem a parte de Neurovendas, que trata exatamente os seguintes pontos:</p><ul><li><p>- esimulando os sentidos visual, auditivo e sinestésico;</p></li><li><p>- a gestão da satisfação, insatisfação, frustração e expectativas dos clientes;</p></li><li><p>- dominando o primeiro mode de gestão de vendas neural visual do mundo - Brasil model Canvas</p></li></ul><p></p><p>Também participei de Curso Negociação, Flexibilidade e Parceira realizado em 2005, pelo Instituto MVC (Instituto Mario Viana Correia), com duração de 16 horas.</p><p></p><p>Tenho os dois certificados</p><p></p>","{""camposSelecionados"":[""Título""]}",reprovada,"<p>As ações de desenvolvimento registradas no sistema foram definidas com base na análise da certificação realizada para a UAC. Essa análise identificou pontos de evolução relacionados à ampliação da visão estratégica territorial, consolidação metodológica em gestão de projetos e aprofundamento em análise de cenários econômicos.</p><p>Embora formações semelhantes possam ter sido realizadas anteriormente, a definição das ações considera os resultados mais recentes da certificação e as necessidades atuais de desenvolvimento evidenciadas nessa avaliação. Por esse motivo, cursos ou formações realizados no passado não substituem automaticamente as ações previstas no PDI.</p><p>Caso deseje, é possível propor outra forma de desenvolvimento para a mesma competência, desde que esteja alinhada aos objetivos de evolução apontados na certificação e permita evidenciar a aplicação prática no contexto da função.</p>",2026-03-13 18:40:44,2026-03-16 17:28:46,1,"{""titulo"":""Vendas, Negociação e Soluções Comerciais"",""descricao"":""Sugestão de desenvolvimento da Competência: Leitura “Como Chegar ao Sim” + Simulação de Negociação (Negociação Eficaz).Por que fazer: Para fortalecer negociação colaborativa (ganha-ganha), reduzindo tendência impositiva e ampliando persuasão.Como fazer: Ler o livro; identificar 4 princípios; preparar negociação real; simular com colega e refletir após aplicação prática.Onde fazer: Leitura individual + simulação com colega + negociações reais no trabalho.Como comprovar: Resumo dos princípios + anotações da preparação + relato da simulação e resultado real."",""prazo"":""2026-04-27T00:00:00.000Z"",""competencia"":""TÉCNICA - Vendas, Negociação e Soluções Comerciais""}",,,
840007,1680013,1290053,colaborador,"<p>Solicito a realização desta competência através dos seguintes cursos:</p><p></p><ul><li><p>- Curso de Elaboração de Projetos - 24 horas - 1999- realizado pela FIETO</p></li></ul><ul><li><p>- Curso de Elaboração e Avaliação de Projetos Industriais - 40 horas - 2001 -Realizado pelo SEBRAE TO - para projetos de Estudos de Viabilidade Econômico e Financeira - EVTE;</p></li><li><p>- Curso de Elaboração de Projetos de Investimento do Sistema SEBRAE 64 horas - 2001 - realizado pelo SEBRAE Nacional</p></li><li><p>- Capacitação de Gestores no Manual de Atendimento Indidicual - Acesso a Serviços Financeiros - 2012 - realizado SEBRAE Nacional;</p></li><li><p>- MBA em Gestão Empresarial - UFT - 2013, em que o TCC - foi em Plano de Negócio, com conceito A.</p></li></ul><p></p><ul><li><p>- Tenho todos os certificados</p></li></ul><p></p><ul><li><p>- Também já ministrei curso de elaboração de projetos de EVTE para analistas do SEBRAE TO, em 2002</p></li><li><p>- Elaborei projetos de viabilidade econômica, desde 1995 projetos para BB (MIPEM-FAT, PROGER FAT, Brasil Empreendedor), CAIXA (CAIXA Giro/SEBRAE, PROGER FAT), Banco da Amazônia (FNO Industrial), até o ano de 2007 quando o SEBRAE TO não fez mais projetos para bancos;</p></li><li><p>- Ainda elaboro Projetos de Viabilidade Econômica Financeira, para análise de crédito, através de consultorias do SEBRAE;</p></li><li><p>- Desde 2018 estou como Coordenador Estadual de Acesso à Crédito e Serviços Financeiros, e inclusive tem um site no SEBRAE TO ecossistemafinanceiro.sebraetocantins.com.br, onde tem várias informações de acesso ao crédito, inclusive um e-book das principais linhas de crédito empresariais do bancos que atuam fisicamente no Tocantins.</p></li></ul><p></p>","{""camposSelecionados"":[""Título""]}",reprovada,"<p>As ações de desenvolvimento registradas no sistema foram definidas com base na análise da certificação realizada para a UAC. Essa análise identificou pontos de evolução relacionados à ampliação da visão estratégica territorial, consolidação metodológica em gestão de projetos e aprofundamento em análise de cenários econômicos.</p><p>Embora formações semelhantes possam ter sido realizadas anteriormente, a definição das ações considera os resultados mais recentes da certificação e as necessidades atuais de desenvolvimento evidenciadas nessa avaliação. Por esse motivo, cursos ou formações realizados no passado não substituem automaticamente as ações previstas no PDI.</p><p>Caso deseje, é possível propor outra forma de desenvolvimento para a mesma competência, desde que esteja alinhada aos objetivos de evolução apontados na certificação e permita evidenciar a aplicação prática no contexto da função.</p>",2026-03-13 18:56:33,2026-03-16 17:28:42,1,"{""titulo"":""Aprofundamento Analítico para Orientação Financeira e Territorial"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><strong>Contexto:</strong> Para fortalecer o papel estratégico de orientar os empresários e alinhar as regionais sobre o crédito orientado, é vital expandir a visão analítica sobre o mercado, competitividade e viabilidade financeira. Este aprofundamento permite uma atuação mais consultiva junto às Instituições Financeiras e aos empreendedores.</p></li><li><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><strong>Como fazer:</strong> Realizar a leitura do livro sugerido para expandir a visão de posicionamento de mercado e concluir o curso focado em análise de realidade. A partir dos aprendizados obtidos, revisar e atualizar o informativo (e-book) de linhas de crédito já utilizado pelos escritórios do Sebrae e Salas do Empreendedor, adicionando a ele um capítulo ou seção prática sobre \""Leitura de Cenários Econômicos Básicos e Identificação da Real Necessidade de Crédito\"" e validar com a gestão.</p></li><li><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><strong>Onde fazer: Curso </strong>\""Análise e Interpretação da Realidade - Mercado e competitividade\"" (Universidade Sebrae) e leitura do livro \""A estratégia do oceano azul\"" (disponível na Biblioteca Sebrae ou acervo físico/digital).</p></li><li><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Certificado do curso, breve fichamento reflexivo sobre os conceitos do livro aplicados aos pequenos negócios e a nova versão do e-book de crédito atualizada e validada para distribuição na rede.</p></li></ul><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-06-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Políticas Públicas e Desenvolvimento Territorial""}",,,
840008,900395,1290053,colaborador,"<p>Solicito a realização desta competência, pela realização de várias capacitações, dentre elas o Programa de Desenvolvimento de Lideraças do Sistema SEBRAE, realizado pela Fundação Dom Cabaral, SEBRAE Nacional e ABASE, em 2005 E 2006, composto por 276 horas.</p><p>2025 composto por 03 módulos e projeto aplicativo:</p><p>Módulo I - Macroambiente - 36h</p><p>Módulo II - Estratégia Empresarial - 40h</p><p>Módulo III - Gestão Empresarial - 24h</p><p>Projeto Aplicativo (EaD) - 100h</p><p></p><p>2006, composto por 2 módulos:</p><ul><li><p>Módulo I - Gestão de Pessoas - 40h</p></li><li><p>Módulo II - Gestão Empresarial - 36h</p></li></ul><p></p><p></p><p>Em 2005 participei também do curso Gestão de Projetos (24h) e Gestão por Resultado (16h), promovido pelo SEBRAE TO, e realizado pelo Instituito MVC.</p><p></p><p>Tenho os certificados de todos eles</p><p></p>","{""camposSelecionados"":[""Título""]}",reprovada,"<p>As ações de desenvolvimento registradas no sistema foram definidas com base na análise da certificação realizada para a UAC. Essa análise identificou pontos de evolução relacionados à ampliação da visão estratégica territorial, consolidação metodológica em gestão de projetos e aprofundamento em análise de cenários econômicos.</p><p>Embora formações semelhantes possam ter sido realizadas anteriormente, a definição das ações considera os resultados mais recentes da certificação e as necessidades atuais de desenvolvimento evidenciadas nessa avaliação. Por esse motivo, cursos ou formações realizados no passado não substituem automaticamente as ações previstas no PDI.</p><p>Caso deseje, é possível propor outra forma de desenvolvimento para a mesma competência, desde que esteja alinhada aos objetivos de evolução apontados na certificação e permita evidenciar a aplicação prática no contexto da função.</p>",2026-03-13 19:20:21,2026-03-16 17:28:32,1,"{""titulo"":""Liderança e Gestão de Pessoas"",""descricao"":""Sugestão de desenvolvimento da Competência: Leitura “Pipeline de Liderança” + Autoavaliação de Competências (Desenvolvimento de Liderança/Mentoria).Por que fazer: Para compreender níveis de liderança e estruturar reflexão sobre forças e oportunidades como coordenador e mentor.Como fazer: Ler o livro; identificar transições; aplicar framework de competências; discutir com gestor e definir prioridade de desenvolvimento.Onde fazer: Leitura individual + exercício de autoavaliação + reunião de feedback com gestor.Como comprovar: Resumo de insights + autoavaliação preenchida + registro da conversa e competência definida."",""prazo"":""2026-06-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Liderança e Gestão de Pessoas""}",,,
870001,900645,1290015,colaborador,"<p><span style=""color: oklch(0.235 0.015 65);"">Solicito alteração do prazo para 30/11/2026, sendo este o tempo necessário para participação em treinamentos e aplicação prática dos conhecimentos adquiridos.</span></p>","{""camposSelecionados"":[""Prazo""]}",reprovada,"<p>Fica estabelecido que os prazos atribuídos a colaboradores do SEBRAE/TO não poderão, em hipótese alguma, ser ajustados ou prorrogados para data posterior a 30 de junho. Todos os ajustes de prazo devem respeitar esse limite máximo.</p>",2026-03-14 16:25:21,2026-03-16 16:32:24,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar a Comunicação Estratégica e Media Training (Treinamento e Estudo + Prática Estruturada) – Desafio Profissional.Por que fazer: Para aumentar clareza, objetividade e confiança diante de públicos internos e externos, fortalecendo presença estratégica e influência.Como fazer: Curso de Comunicação Estratégica (Conquer+, Dale Carnegie, Sebrae Play) ou projeto autônomo com gravações semanais e análise crítica; simular entrevistas internas; integrar IA e dados para apoiar apresentações; solicitar feedback estruturado.Como comprovar: Certificado + vídeo de simulação ou relatório do projeto prático + vídeo final."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
900001,900646,1290015,colaborador,"<p><span style=""color: oklch(0.235 0.015 65);"">Solicito alteração do prazo para 30/11/2026, sendo este o tempo necessário para participação em treinamentos e aplicação prática dos conhecimentos adquiridos.</span></p><p></p><p>Solicito alteração da descrição, pois estou em uma nova função - e não mais como gestor de projetos. A sugestão é manter a competência, mas com foco na minha função de Analista de Relacionamento.</p><p></p><p><strong>""Justificativa: Desenvolver uma visão estratégica sólida passa por um pilar essencial: definir metas claras e acompanhar resultados continuamente. Esta ação complementa seu plano de aprimorar gestão das atividades com análise de dados, fortalecendo execução, antecipação de ajustes e foco em resultados. Como realizar: Criar painel de indicadores (Excel, mural físico ou Microsoft Planner); Fazer monitoramentos semanais e mensais. Revisar resultados e ajustar estratégias. Sugestões práticas: manter painel visível e simples. Como comprovar: Painel de indicadores e atividades + prints/fotos do painel atualizado + relato breve do monitoramento.""</strong></p>","{""camposSelecionados"":[""Descrição"",""Prazo""]}",reprovada,"<p>Fica estabelecido que os prazos atribuídos a colaboradores do SEBRAE/TO não poderão, em hipótese alguma, ser ajustados ou prorrogados para data posterior a 30 de junho. Todos os ajustes de prazo devem respeitar esse limite máximo.</p><p><br></p>",2026-03-14 17:03:55,2026-03-16 17:29:41,1,"{""titulo"":""Estratégia focada em Indicadores"",""descricao"":""Sugestão de desenvolvimento da Competência: Estimular visão estratégica com foco em metas e indicadores locais – Potencializar (Desafio profissional).Justificativa: Odilo, desenvolver uma visão estratégica sólida passa por um pilar essencial: definir metas claras e acompanhar resultados continuamente. Esta ação complementa seu plano de aprimorar gestão de projetos com métodos ágeis, análise de dados com Power BI e uso de IA, fortalecendo execução, antecipação de ajustes e foco em resultados.Como realizar: Reunir a equipe (julho/2025) e apresentar metas SMART; definir de 3 a 5 metas trimestrais e seus indicadores; criar painel de indicadores (Google Sheets, mural físico ou Microsoft Planner); revisar resultados em reuniões mensais e ajustar estratégias.Sugestões práticas: manter painel visível e simples; integrar Power BI, IA e métodos ágeis; celebrar avanços.Como comprovar: plano de metas (Sheets/Planner ou foto do mural) + prints/fotos do painel atualizado + relato breve do monitoramento."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Estratégia, Visão Sistêmica e Indicadores""}",,,
930001,1680016,1290048,colaborador,<p>Alterar para 30/06/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 11:43:21,2026-03-16 17:29:33,1,"{""titulo"":""Estratégias de Articulação Institucional e Engajamento de Stakeholders"",""descricao"":""<ul><li><p><strong>Contexto:</strong> O ambiente de atuação da UAC exige forte interlocução com cooperativas, órgãos públicos, sindicatos e demais parceiros. Identificamos que será útil fortalecer ainda mais a capacidade de negociação e comunicação interáreas para transpor gargalos de processos burocráticos e promover parcerias colaborativas.</p><p></p></li><li><p><strong>Como fazer:</strong> Assistir ao TED Talk \""10 maneiras de ter uma conversa melhor\"" (Celeste Headlee) e elaborar um plano de engajamento institucional prático para os parceiros estratégicos. O plano deve conter abordagens claras de escuta ativa, rotinas de contato e formas de alinhar as expectativas dos produtores rurais e gestores públicos aos objetivos do Sebrae.</p><p></p></li><li><p><strong>Onde fazer:</strong> Site TED Talks (vídeo) e ambiente de trabalho (plano).</p><p></p></li><li><p><strong>Como comprovar:</strong> Resumo executivo contendo os insights do TED Talk e a estrutura do plano de engajamento de stakeholders concluída.</p></li></ul><p></p>"",""prazo"":""2026-05-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Integração Organizacional e Trabalho Interáreas""}",,,
930002,1680014,1290048,colaborador,<p>Alterar 30/06/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 11:44:09,2026-03-16 17:29:14,1,"{""titulo"":""Mapeamento Aplicado de Políticas Públicas de Incentivo ao Agronegócio"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><span><strong>Contexto: </strong>Como parte do desenvolvimento contínuo da função de Analista Técnico e visando ampliar a consistência técnica na condução de projetos voltados aos produtores rurais na UAC, esta ação busca aprofundar a visão estratégica sobre os programas de fomento.</span></p><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><span><strong>Como fazer: </strong>José Daniel deverá realizar a leitura do \""eBook: Políticas Públicas de incentivo aos pequenos negócios\"" e, com base nos conhecimentos adquiridos, construir uma matriz de mapeamento estratégico. Esta matriz deve listar as principais políticas públicas e programas de fomento aplicáveis à sua região (como PRONAF, PAA, PNAE, entre outros) e identificar cruzamentos objetivos com os projetos de competitividade territorial atualmente em execução.</span></p><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><span><strong>Onde fazer:</strong> Portal Sebrae (leitura do eBook) e ambiente de trabalho (aplicação da matriz).</span></p><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Resumo de pontos importantes observados na leitura e Matriz de mapeamento de políticas públicas elaborada e apresentada à liderança para validação e uso nas articulações institucionais.</p></li></ul><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-05-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Políticas Públicas e Desenvolvimento Territorial""}",,,
930003,1620001,1260012,colaborador,<p>Solicito ajuste de prazo para conclusão em 30/10/2026. </p>,"{""camposSelecionados"":[""Prazo""]}",reprovada,"<p>Fica estabelecido que os prazos atribuídos a colaboradores do SEBRAE/TO não poderão, em hipótese alguma, ser ajustados ou prorrogados para data posterior a 30 de junho. Todos os ajustes de prazo devem respeitar esse limite máximo.</p>",2026-03-16 14:29:33,2026-03-16 16:31:53,1,"{""titulo"":""Implementação de Práticas de Análise de Dados aplicadas à Auditoria"",""descricao"":""<ul><li><p>Identificamos a oportunidade de potencializar a atuação gerencial ampliando o uso de ferramentas de análise de dados (data analytics). O objetivo é evoluir para um modelo com testes contínuos, cruzamento ágil de dados e monitoramento estratégico baseado em risco na Unidade de Auditoria Interna (UAUD).</p></li><li><p><strong>Como fazer:</strong> Iniciar o desenvolvimento cursando a formação \""Análise de Dados - Nível Intermediário\"". Em seguida, estruturar um projeto prático focado na criação de um dashboard piloto ou um relatório automatizado que otimize o cruzamento de dados em uma auditoria específica da rotina da área.</p></li><li><p><strong>Onde fazer:</strong> Curso disponível na plataforma Universidade Sebrae.</p></li><li><p><strong>Como comprovar: </strong>Apresentação do certificado ou capturar a tela de conclusão do curso e entrega do relatório técnico ou do dashboard piloto efetivamente aplicado ao contexto da UAUD.</p></li></ul><p></p>"",""prazo"":""2026-06-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Tecnologia, Dados e Transformação Digital""}",,,
930004,1620002,1260012,colaborador,<p>Solicito ajuste do prazo para conclusão em 30/10/2026.</p>,"{""camposSelecionados"":[""Prazo""]}",reprovada,"<p>Fica estabelecido que os prazos atribuídos a colaboradores do SEBRAE/TO não poderão, em hipótese alguma, ser ajustados ou prorrogados para data posterior a 30 de junho. Todos os ajustes de prazo devem respeitar esse limite máximo.</p>",2026-03-16 14:30:18,2026-03-16 16:31:48,1,"{""titulo"":""Aprimoramento da Comunicação Executiva com Storytelling de Dados"",""descricao"":""<ul><li><p>Visando consolidar uma atuação de alto impacto perante instâncias de governança (Direx, CDE e Conselho Fiscal), recomenda-se o aprofundamento contínuo em técnicas de comunicação estratégica e argumentação em cenários de alta complexidade institucional.</p></li><li><p></p></li><li><p><strong>Como fazer: </strong>Realizar o curso \""Storytelling com Dados para Comunicação Profissional de Sucesso\"" da EV.G e assistir ao TED Talk \""Como falar para que as pessoas queiram ouvir\"" (Julian Treasure). A partir dos conceitos assimilados, elaborar a próxima apresentação executiva de resultados e recomendações da auditoria aplicando as metodologias de engajamento, clareza e influência institucional estudadas.</p></li><li><p><strong>Onde fazer: </strong>Curso disponível na plataforma EV.G (Enap) e palestra disponível no site TED Talks.</p></li><li><p><strong>Como comprovar: </strong>Apresentação do certificado de conclusão do curso e registro de estudo do TED Talk acompanhado de um breve registro (checklist ou autoavaliação) dos conceitos assimilados e aplicados.</p></li><li><p></p></li></ul><p><em>Disclaimer Institucional: A CKM não avalia custos de deslocamento, valores de investimento ou budget de áreas e da instituição. Esta decisão é responsabilidade da gestão de pessoas e áreas correlatas.</em></p>"",""prazo"":""2026-06-25T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Presença Executiva e Postura Profissional""}",,,
930005,900372,1290009,colaborador,"<p><span style=""color: oklch(0.21 0.034 264.665);"">Sugestão de desenvolvimento da Competência: Realizar Curso Lidere: Por que fazer: Para fortalecer comunicação clara, escuta ativa e postura assertiva, elevando a capacidade de influenciar e resolver conflitos com mais segurança. Como fazer: Participar do curso presencial Lidere. Onde fazer: No Sebrae Tocantins, curso ofertado pelo regional metropolitana.</span><br><br><span style=""color: oklch(0.21 0.034 264.665);"">Prazo: 30/05/2026</span></p>","{""camposSelecionados"":[""Descrição"",""Prazo""]}",reprovada,"<p>Para solicitações novas que sejam completamente diferentes da ação original, deve-se solicitar a exclusão da solicitação anterior e, em seguida, registrar o novo pedido por meio de uma nova solicitação de ação.</p>",2026-03-16 17:56:22,2026-03-17 17:34:09,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Realizar Curso de Comunicação Assertiva e Negociação (Comunicação & Relacionamento Interpessoal – SIPAT e Bem-estar Institucional).Por que fazer: Para fortalecer comunicação clara, escuta ativa e postura assertiva, elevando a capacidade de negociar, influenciar e resolver conflitos com mais segurança.Como fazer: Aplicar escuta ativa em 2 reuniões (sem interromper, resumir pontos, demonstrar empatia); registrar dificuldades e resultados; aplicar técnica assertiva em 1 situação real de negociação/comunicação difícil e produzir relato breve do impacto.Onde fazer: Reuniões e interações do trabalho (presencial/online).Como comprovar: Relato de uma negociação ou situação em que aplicou escuta ativa e postura assertiva (com registros do caderno/documento)."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930006,900371,1290009,colaborador,<p>Alterar para até 30/04/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 17:58:29,2026-03-17 17:25:17,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver Relacionamento Interpessoal com Leitura e Prática (Comunicação & Relacionamento Interpessoal – SIPAT e Bem-estar Institucional).Por que fazer: Para melhorar empatia, escuta ativa e comunicação positiva, reduzindo gaps de relacionamento e estimulando conexões mais saudáveis com colegas, clientes e parceiros.Como fazer: Ler “Como Fazer Amigos e Influenciar Pessoas”; selecionar 5 princípios; aplicar no dia a dia (elogio sincero, ouvir mais, evitar críticas diretas etc.); registrar situações e resultados; elaborar resumo (1 página) + relato de pelo menos 2 interações aplicadas.Onde fazer: Leitura (casa/trabalho) + prática nas interações profissionais diárias.Como comprovar: Resumo do livro + relato de situações reais com aplicação dos princípios aprendidos."",""prazo"":""2026-03-08T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930007,900367,1290009,colaborador,<p>Alterar para até 30/06/2026.</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 17:59:18,2026-03-17 17:25:06,1,"{""titulo"":""Inovação, Criatividade e Visão Estratégica"",""descricao"":""Sugestão de desenvolvimento da Competência: Participar de Mentorias Mensais com Atividades Práticas – Etapa 2 da Plataforma (Visão de longo prazo / Design de serviços).Por que fazer: Para transformar conhecimento em prática, consolidando aprendizados por meio de desafios, estudos de caso e aplicação contínua no trabalho.Como fazer: Acompanhar cronograma; participar ativamente; levar casos reais; realizar desafios; aplicar soluções discutidas; documentar processos e resultados; organizar aprendizados com ferramentas de gestão do conhecimento.Onde fazer: Mentorias online na plataforma + aplicação no local de trabalho.Como comprovar: Registros de presença + entrega das atividades práticas + relatos estruturados de aplicação + portfólio de desafios/casos aplicados."",""prazo"":""2026-03-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
930008,900368,1290009,colaborador,<p>Alterar para até 30/06/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 17:59:48,2026-03-17 17:25:42,1,"{""titulo"":""Inovação, Criatividade e Visão Estratégica"",""descricao"":""Sugestão de desenvolvimento da Competência: Participar da Plataforma de Desenvolvimento de Sucessores – Jornada do Futuro (Visão de longo prazo / Design de serviços).Por que fazer: Para desenvolver visão estratégica e competências essenciais para assumir desafios de liderança, conectando teoria e prática no contexto da gestão pública.Como fazer: Acesso regular à plataforma; participação ativa nas etapas; engajamento em fóruns e webinars; realização das atividades práticas; conexão sistemática dos conteúdos com a realidade do trabalho; acompanhamento do progresso com autogestão.Onde fazer: Plataforma do programa + eventos síncronos + ambiente de trabalho.Como comprovar: Relatório de progresso + certificados de módulos concluídos + registros de participação + portfólio de aplicações práticas no trabalho + avaliações formativas."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
