id,actionId,colaboradorId,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,satisfactionScore,descricao,arquivo,respostaColaborador,dataResposta,tipoEvidencia,data_realizacao,cargaHoraria,oQueRealizou,comoAplicou,resultadoPratico,impactoPercentual,principalAprendizado,linkExterno,evidenciaComprova,impactoComprova,impactoValidadoAdmin,parecerImpacto
1680011,900629,1290016,aprovada,,2026-03-16 19:44:50,2026-03-16 19:49:48,1,,"A palestra contribuiu para o desenvolvimento da capacidade de tomada de decisão ágil e estratégica, ao apresentar ferramentas e práticas voltadas para gestão do tempo, priorização de atividades e uso estratégico da tecnologia para aumento da produtividade. Esses conhecimentos auxiliam na análise mais rápida de cenários e na definição de prioridades em contextos de pressão e múltiplas demandas.

--- Principal Aprendizado ---
Utilização de técnicas de priorização para decisões mais rápidas e eficientes.

Organização de tarefas com foco em resultados e redução de retrabalho.

Uso de ferramentas digitais para apoiar a tomada de decisão e aumentar a produtividade.",,,,,,,,,,,,,,,,
1680012,900584,1290007,aprovada,,2026-03-16 20:40:56,2026-03-17 14:42:57,1,,"Capacitação realizada. Certificado de conclusão

--- Principal Aprendizado ---
Mentalidade protagonista",,,,,,,,,,,,,,,,
1680013,1050004,1290042,aprovada,,2026-03-16 20:41:11,2026-03-17 14:43:10,1,,"Mapeamento do fluxo de atendimento da Regional Vale do Araguaia.

--- Principal Aprendizado ---
O mapeamento do fluxo de atendimento permitiu visualizar de forma clara todas as etapas do processo, os responsáveis e as ferramentas utilizadas na regional. A atividade ajudou a identificar pontos de melhoria, reduzir possíveis gargalos e fortalecer a organização e padronização das ações, contribuindo para tornar o atendimento mais eficiente e alinhado entre a equipe.",,,,,,,,,,,,,,,,
1680014,900583,1290007,aprovada,,2026-03-16 20:42:38,2026-03-17 14:42:05,1,,"Capacitação concluída. Certificado de conclusão

--- Principal Aprendizado ---
Gestão de processos com qualidade e tempestividade",,,,,,,,,,,,,,,,
1680015,900585,1290007,aprovada,,2026-03-16 20:43:40,2026-03-17 14:41:53,1,,"Capacitação concluída. Certificado

--- Principal Aprendizado ---
Desenvolvendo Times de Alta Performance",,,,,,,,,,,,,,,,
1710001,1110009,1290012,reprovada,"<p>Não podemos aceitar a comprovação, pois o conteúdo não demonstra de forma concreta a realização das ações previstas no plano.</p><p></p><p>Você deve comprovar a ação realizando o curso “Trabalho em Equipe” da Fundação Bradesco com envio do certificado, ou a leitura do livro “Colaboração” com uma declaração acompanhada de resumo. Também é necessário apresentar um relato prático com exemplos reais de aplicação das práticas colaborativas no dia a dia.</p>",2026-03-17 11:34:27,2026-03-17 14:47:49,1,,"Devemos envolver a melhoria contínua das habilidades técnicas e comportamentais dos membros, além do estímulo à comunicação, confiança e cooperação. Nesse processo, incentivando o engajamento, reconhecendo talentos, delegando responsabilidades e promovendo um ambiente de respeito e motivação.

Quando bem administrados, podem gerar melhorias, inovação e fortalecimento das relações. Para isso, é importante praticar a escuta ativa, manter o controle emocional, buscar soluções colaborativas.

--- Principal Aprendizado ---
Que o sucesso individual depende do trabalho coletivo bem estruturado e alinhado e entender a importância da colaboração e do apoio mútuo para alcançar melhores resultados.",,,,,,,,,,,,,,,,
1710002,1110006,1290012,reprovada,"<ul><li><p>Não podemos aceitar a comprovação, pois o conteúdo apresentado é conceitual e não demonstra a realização de curso nem a aplicação prática das metodologias ágeis no dia a dia.</p></li></ul><p>Você deve comprovar a ação com o certificado de conclusão de um dos cursos indicados ou similares, e também apresentar evidências práticas da aplicação, como uso de quadro Kanban, realização de sprints ou reuniões de retrospectiva, com exemplos reais.</p>",2026-03-17 11:48:02,2026-03-17 14:52:15,1,,"Desenvolvir capacidade de planejar, executar e ajustar projetos de forma flexível, ao mesmo tempo em que se constrói um fluxo constante e sustentável de resultados financeiros.

--- Principal Aprendizado ---
O aprendizado está em trabalhar com ciclos curtos, adaptação rápida a mudanças, foco na entrega de valor e colaboração contínua da equipe e assim aumentam a produtividade, reduzem riscos e permitem ajustes rápidos conforme as necessidades do cliente ou do negócio.
No curso sobre a receita previsível está ligada à criação de processos organizados e repetíveis de vendas, garantindo entrada constante de recursos. Isso envolve organização do funil de vendas, acompanhamento de indicadores, relacionamento com clientes e estratégias para fidelização e crescimento contínuo.",,,,,,,,,,,,,,,,
1710003,1110005,1290012,reprovada,"<p>Não podemos aceitar a comprovação, pois foi apresentado apenas um resumo geral do livro, sem os registros do diário de leitura e sem o aprofundamento das reflexões conforme solicitado no plano.</p><p>Você deve comprovar a ação apresentando o diário de leitura e também o resumo final com suas principais descobertas, aprendizados e atitudes que pretende mudar ou fortalecer.</p>",2026-03-17 12:16:03,2026-03-17 14:49:42,1,,"O livro ensina que as palavras têm poder direto sobre a vida, podendo gerar resultados positivos ou negativos, mostra que muitas pessoas enfrentam problemas não apenas pelas circunstâncias, mas pela forma como falam, pensam e reagem.

--- Principal Aprendizado ---
O principal aprendizado do livro Eu e Minha Boca Grande é o desenvolvimento do autocontrole na comunicação, entendendo que as palavras têm poder direto sobre a vida, os relacionamentos e os resultados e quem aprende a controlar a boca, aprende a direcionar o próprio destino.",,,,,,,,,,,,,,,,
1740001,1620003,1290068,aprovada,,2026-03-17 12:59:55,2026-03-17 14:43:41,1,,"Certificado do Curso

--- Principal Aprendizado ---
Planejamento de Auditoria baseada em riscos.",,,,,,,,,,,,,,,,
1740002,1110010,1290012,reprovada,"<p>Não podemos aceitar a comprovação, pois, embora você tenha mencionado conteúdos relevantes, não foi apresentada a comprovação completa de nenhuma das opções previstas no plano.</p><p>Para aprovação, é necessário que você comprove pelo menos uma das opções de forma completa. Você pode, por exemplo, apresentar o certificado de um dos cursos realizados, ou, caso opte pela leitura, trazer um relato claro de uma ação prática aplicada no seu dia a dia, com descrição do desafio, o que você fez, os resultados e os aprendizados.</p><p>Ajustando a comprovação com uma dessas opções bem estruturada, já será suficiente para seguirmos com a aprovação.</p>",2026-03-17 13:06:08,2026-03-17 14:53:55,1,,"O livro O Poder da Ação, ensina que a mudança de vida acontece quando você assume responsabilidade e parte para a ação, destaca a importância de abandonar desculpas, sair da zona de conforto, ter disciplina e agir com constância para alcançar resultados.
No curso Resolução de conflitos foi essencial para desenvolver habilidades e estratégias eficazes para lidar com conflitos de forma construtiva e
pacífica, promovendo um ambiente saudável e positivo para todos os envolvidos.

--- Principal Aprendizado ---
Assumir responsabilidade pela própria vida e agir de forma consistente para gerar resultados e parar de dar desculpas e assumir o controle das decisões.

E que antes de qualquer ação, é essencial reconhecer a existência do conflito, com sensibilidade para identificar os sinais de tensão, comunicação ineficaz e falta de colaboração entre as partes envolvidas.",,,,,,,,,,,,,,,,
1740003,900345,1290042,aprovada,,2026-03-17 16:24:08,2026-03-17 16:56:43,1,,"Certificado de conclusão do curso acompanhado de relato escrito contendo os principais aprendizados e o registro das aplicações realizadas na rotina, com validação da liderança.

--- Principal Aprendizado ---
Ao concluir o curso Organização Pessoal, aprimorei minha capacidade de organizar a rotina e priorizar atividades. Apliquei a técnica de planejamento semanal com definição de prioridades, o que contribuiu para maior foco, melhor gestão do tempo e cumprimento mais eficiente das demandas. Como resultado, houve ganho de produtividade e melhoria na qualidade das entregas.",,,,,,,,,,,,,,,,
1740004,900344,1290042,aprovada,,2026-03-17 16:42:36,2026-03-17 16:56:51,1,,"Certificado de conclusão do curso acompanhado do plano de projeto elaborado, com validação formal da liderança.

--- Principal Aprendizado ---
O curso Gestão de Projetos contribuiu para o fortalecimento da visão estruturada na condução de projetos, com foco em planejamento, organização e acompanhamento de resultados.
Como principal aprendizado, destaco a importância da definição clara de objetivos, escopo, prazos e responsabilidades, além do uso de ferramentas como o Canvas de Projeto para organização das informações.
Na prática, apliquei os conceitos na reestruturação de um projeto da rotina administrativa, o que proporcionou maior clareza na execução, melhor alinhamento das etapas e mais controle sobre as entregas.",,,,,,,,,,,,,,,,
1740005,900644,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p>,2026-03-17 19:20:12,2026-03-17 19:40:53,1,,"Certificado do Curso Acelere o seu negócio com IA

--- Principal Aprendizado ---
Entender Aplicações Práticas de Inteligência Artificial",,,,,,,,,,,,,,,,
1740006,900643,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p>,2026-03-17 19:21:45,2026-03-17 19:40:59,1,,"Certificado do curso Transformação Digital

--- Principal Aprendizado ---
Aprimorar Conceitos de Inovação e Transformação Digital no Trabalho",,,,,,,,,,,,,,,,
1740007,900641,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:24:13,2026-03-17 23:02:51,1,,"Certificado do curso

--- Principal Aprendizado ---
Aprimorar Conhecimentos em Excel Intermediário",,,,,,,,,,,,,,,,
1740008,900640,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:25:57,2026-03-17 23:02:55,1,,"Certificado do curso de vendas

--- Principal Aprendizado ---
Aperfeiçoar Técnicas de Vendas",,,,,,,,,,,,,,,,
1740009,900636,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:27:33,2026-03-17 23:02:59,1,,"Certificado do curso Soluções Ágeis

--- Principal Aprendizado ---
Aprimorar a Tomada de Decisão Ágil e Estratégica",,,,,,,,,,,,,,,,
1740010,900642,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:28:16,2026-03-17 23:03:03,1,,"TED Talk “O poder da empatia” (Brené Brown)

--- Principal Aprendizado ---
Desenvolver Consciência Relacional e Empatia nas Decisões",,,,,,,,,,,,,,,,
1740011,900639,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:30:33,2026-03-17 23:03:08,1,,"leitura do livro : Como Fazer Amigos e Influenciar Pessoas (Dale Carnegie);

--- Principal Aprendizado ---
Reforçar Comunicação Estratégica e Escuta Ativa",,,,,,,,,,,,,,,,
1740012,900637,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:32:53,2026-03-17 23:03:14,1,,"leitura do livro  Coragem para Liderar (Brené Brown)

--- Principal Aprendizado ---
Reforçar Autoconfiança e Exposição Positiva de Ideias",,,,,,,,,,,,,,,,
1740013,900644,1290013,reprovada,<p>Não recebemos as evidências/comprovações.</p><p><br></p>,2026-03-17 19:49:09,2026-03-17 23:02:47,1,,"Certificado do Curso Acelere o seu negócio com IA

--- Principal Aprendizado ---
Entender Aplicações Práticas de Inteligência Artificial",,,,,,,,,,,,,,,,
1740014,900442,1290008,aprovada,,2026-03-17 19:58:53,2026-03-17 23:02:03,1,,"O curso Gestão de Produtividade teve carga horária de 28 horas e abordou conteúdos voltados ao desenvolvimento de habilidades para melhorar a organização, o desempenho e a eficiência no trabalho. Durante a capacitação, foram trabalhados temas como cultura organizacional, gestão do tempo, produtividade pessoal, formação de equipes produtivas, condução de reuniões eficientes e uso de ferramentas e métodos de produtividade, proporcionando maior desempenho nas atividades profissionais.

--- Principal Aprendizado ---
O curso proporcionou o desenvolvimento de técnicas para melhorar a organização do trabalho, otimizar o tempo e aumentar a produtividade pessoal e das equipes, por meio do uso de ferramentas, métodos de gestão do tempo e práticas para tornar reuniões e processos mais eficientes.",,,,,,,,,,,,,,,,
1740015,900548,1290027,aprovada,,2026-03-17 19:59:58,2026-03-17 23:01:37,1,,"- Relatório referente ao treinamento 
- Certificado de participação

--- Principal Aprendizado ---
1. Desenvolvimento do Autoconhecimento e Autorresponsabilidade
Ao estimular a reflexão sobre meus pontos fortes, valores e áreas de melhoria, o curso
ajudou a me conhecer melhor e assumir a responsabilidade pelo meu próprio
desenvolvimento. Dessa forma, posso incentivar também os colegas da equipe.
2. Promoção da Comunicação Assertiva e do Diálogo
O curso ensinou técnicas para melhorar a comunicação interpessoal, como a
assertividade, escuta ativa e uso de perguntas abertas. Isso facilita o diálogo aberto, a
troca de ideias e a construção de confiança, pilares da liderança colaborativa.
3. Cultura de Feedback e Feedforward
Ao praticar feedbacks construtivos e orientados para o futuro (feedforward), me possibilita
criar um ambiente de aprendizado contínuo, onde todos podem contribuir para o
crescimento coletivo e para a melhoria dos processos.
4. Gestão de Conflitos de Forma Colaborativa
O curso apresentou diferentes estilos de administração de conflitos e incentivou a buscar
por soluções colaborativas, valorizando a diversidade de opiniões e promovendo o
respeito mútuo.
5. Construção de um Ambiente de Cooperação
As atividades práticas e reflexões propostas ajudam a criar um clima de colaboração, onde
todos se sentem parte do processo e responsáveis pelos resultados.
COMO POSSO APLICAR?
Reuniões colaborativas: Participar e incentivar que todos participem das reuniões e
tomadas de decisões.
Dinâmicas de feedback: Realizando momento de trocas de percepções e sugestões de
melhoria.
Gestão de projetos: Distribuir e delegar responsabilidades de acordo com os talentos e
interesses dos membros, promovendo o protagonismo coletivo.
Resolução de conflitos: Incentivar o diálogo aberto e a busca de soluções que atendam
aos interesses de todos.
RESUMO:
O curso prepara você para ser uma liderança que inspira, escuta, compartilha decisões e
valoriza o potencial de cada pessoa. Isso fortalece a colaboração, aumenta o engajamento e
potencializa os resultados da equipe e dos projetos da unidade.",,,,,,,,,,,,,,,,
1740016,900444,1290008,aprovada,,2026-03-17 20:17:38,2026-03-17 23:01:08,1,,"Curso Desenvolvimento de Equipes, com carga horária de 1 hora, concluído em fevereiro de 2026, abordando conceitos fundamentais sobre liderança, gestão de pessoas e fortalecimento do trabalho em equipe. O curso apresentou estratégias para melhorar a comunicação, aumentar o engajamento dos colaboradores e desenvolver habilidades para conduzir equipes de forma mais eficiente, visando melhores resultados organizacionais.

--- Principal Aprendizado ---
Os aprendizados relacionados à condução de equipes, resolução de conflitos, motivação de pessoas e aplicação de estratégias para fortalecer a colaboração e a produtividade no ambiente de trabalho, contribuindo para uma atuação profissional mais eficiente na gestão de equipes.",,,,,,,,,,,,,,,,
1740017,1110009,1290012,aprovada,,2026-03-17 20:27:15,2026-03-17 23:01:20,1,,"Aprendi a identificar, compreender e resolver divergências de forma equilibrada e respeitosa, que são habilidades essenciais para manter relações saudáveis e produtivas no ambiente profissional e pessoal. Um bom feedback aponta pontos fortes, indica oportunidades de melhoria e sugere caminhos para evolução, evitando críticas destrutivas. já o desenvolvimento de equipe envolve a melhoria contínua das habilidades técnicas e comportamentais dos membros, além do estímulo à comunicação, confiança e cooperação

--- Principal Aprendizado ---
Entender a importância da colaboração e do apoio mútuo para alcançar melhores resultados e que o sucesso individual depende do trabalho coletivo bem estruturado e alinhado.",,,,,,,,,,,,,,,,
1740018,900449,1290008,aprovada,,2026-03-17 20:36:18,2026-03-17 23:00:39,1,,"Realizado: Como perder o medo de falar em público e alavancar sua carreira - Palestrante: Thiago França - TEDx Talks (YouTube). 
Realizado: A conquista da credibilidade através da comunicação assertiva
Palestrante: Fernanda Bérgamo - TEDx Talks (YouTube).

--- Principal Aprendizado ---
Principais aprendizados: A fala de Fernanda ressalta o poder das palavras e a necessidade de cuidar da Língua Portuguesa, afirmando que ela é parte da 
nossa identidade cultural. Principais aprendizados do Thiago França: A comunicação é uma habilidade que pode ser aprendida e aprimorada.
O medo diminui quando a pessoa se expõe gradativamente a situações que causam ansiedade (terapia da exposição).",,,,,,,,,,,,,,,,
1740019,1110006,1290012,aprovada,,2026-03-17 20:38:59,2026-03-17 23:00:58,1,,"Aprendizado em trabalhar com ciclos curtos, adaptação rápida a mudanças, foco na entrega de valor e colaboração contínua da equipe e aumentando a produtividade, e reduzindo riscos. No Curso de receita previsível está ligada à criação de processos organizados e repetíveis de vendas e envolve organização do funil de vendas, acompanhamento de indicadores, relacionamento com clientes e estratégias para fidelização e crescimento contínuo.

--- Principal Aprendizado ---
Que essas competências permitem maior controle dos projetos e das finanças, proporcionando mais estabilidade, eficiência e crescimento sustentável para a empresa.",,,,,,,,,,,,,,,,
1740020,900373,1290093,aprovada,,2026-03-17 20:40:34,2026-03-17 23:02:22,1,,"Durante o período de 17/02/2026 a 16/03/2026, foi utilizada agenda semanal para o planejamento das atividades estratégicas e de gestão, por meio do aplicativo Trello, com registro sistemático das ações, acompanhamento contínuo das atividades e consolidação dos aprendizados ao longo do período. A evidência é o print/imagem das agendas e a conclusão de aprendizado.

--- Principal Aprendizado ---
O principal aprendizado foi compreender que atividades, mesmo com prazos longos, exigem acompanhamento diário ou semanal, pois a gestão ativa das dependências e o correto dimensionamento do tempo são essenciais para garantir entregas estratégicas e evitar impactos em outras prioridades.",,,,,,,,,,,,,,,,
1740021,1110002,1290008,aprovada,,2026-03-17 20:44:17,2026-03-17 23:00:14,1,,"O curso Gestão Ágil de Projetos proporcionou conhecimentos sobre metodologias ágeis aplicadas à organização e execução de projetos, com foco em eficiência, planejamento estratégico e melhoria contínua. Durante a formação, foram abordados conceitos relacionados à flexibilidade nos processos, trabalho em equipe, definição de prioridades e acompanhamento de resultados, visando maior produtividade e qualidade nas entregas.

--- Principal Aprendizado ---
Como principais aprendizados, destacam-se a compreensão dos princípios da gestão ágil, a importância da adaptação rápida às mudanças, o uso de ferramentas para organização de tarefas e a aplicação de técnicas que contribuem para otimizar o tempo e alcançar melhores resultados em projetos profissionais.",,,,,,,,,,,,,,,,
1740022,900448,1290008,aprovada,,2026-03-17 20:54:56,2026-03-17 22:59:52,1,,"Conclusão do curso Programa de Integridade – UC Sebrae, na plataforma UC Sebrae.

--- Principal Aprendizado ---
Aprendizados sobre controles internos, código de ética, analise de riscos, planos de ação, ouvidoria, políticas e procedimentos.",,,,,,,,,,,,,,,,
1740023,1110010,1290012,aprovada,,2026-03-17 20:59:58,2026-03-17 22:57:46,1,,"Aprendi a identificar, compreender e resolver conflitos no ambiente profissional de forma estratégica e produtiva e quando bem administrados, podem gerar melhoria, inovação e crescimento e entendi que conflitos surgem por diferenças de opinião, interesses ou comunicação.
O livro ensina que a mudança de vida acontece quando você assume responsabilidade e parte para a ação e a importância de abandonar desculpas, sair da zona de conforto, ter disciplina e agir com constância para alcançar resultados.

--- Principal Aprendizado ---
Saber lidar com conflitos de forma equilibrada, transformando problemas em oportunidades de melhoria e melhores resultados.
E o trás que assumir responsabilidade pela própria vida e agir de forma consistente para gerar resultados.",,,,,,,,,,,,,,,,
1740024,900487,1290029,aprovada,,2026-03-17 21:00:49,2026-03-17 22:59:40,1,,"A evidência dessa ação será o Certificado do curso Liderança e resultados indicado no escopo da demanda.

--- Principal Aprendizado ---
O planejamento é essencial para sermos assertivos em nossas ações, com o plajejamento conseguimos atingir mais fácil, em menos tempo, e com economia de recursos todos os resultados.",,,,,,,,,,,,,,,,
1740025,900547,1290027,aprovada,,2026-03-17 21:02:38,2026-03-17 22:57:59,1,,"- Relatório 
- Print de benchmarking realizado com a Regional Metropolitana

--- Principal Aprendizado ---
Foi realizado benchmarking com a RME - Regional Metropolitana em Palmas, para conhecer e entender a atuação como Núcleo de Operações, o qual seria implantado na RNO. Para ampliar a capacidade de análise do cenário, o que deu certo com o Núcleo de Operações, de forma a orientação para o futuro, ou seja a implantação do núcleo em 2026 na nossa regional.",,,,,,,,,,,,,,,,
1740026,900595,1290088,aprovada,,2026-03-17 21:13:08,2026-03-17 23:03:25,1,,"Colaborador(a): Kivia Raquel Pereira Leite
Área: Unidade de Gestão de Pessoas - UGP
Unidade: Sebrae Tocantins

Objetivo
Analisar como o Sistema RM apoia os processos de Recursos Humanos, compreendendo suas funcionalidades e aplicações nas rotinas do setor.
Metodologia
• Conversas com colegas da área de RH sobre o uso do sistema no dia a dia;
• Observação prática da utilização do Sistema RM em rotinas operacionais;
• Registro das funcionalidades, telas e processos identificados;
• Levantamento de dúvidas e pontos de melhoria.
Descrição das Atividades Observadas
.Folha de Pagamento
• Lançamento de eventos (proventos e descontos);
• Conferência da folha;
• Geração de relatórios;
• Integração com encargos (INSS, FGTS, IRRF);
• TOTVS RH Ponto Eletrônico – Linha RM;
• App Meu RH;
• E-Social.

Férias
• Programação de férias;
• Cálculo automático;
• Geração de recibos;
• Controle de períodos aquisitivos e concessivos.

Funcionalidades e Telas Utilizadas

• Módulo de Folha de Pagamento;
• Módulo de Férias;
• Cadastro de funcionários;
• Tela de lançamento de eventos;
• Relatórios gerenciais;
• Integrações com encargos e obrigações legais.
Principais Aprendizados
• O Sistema RM centraliza as principais rotinas de RH;
• Possui automação de cálculos;
• Permite geração de relatórios para tomada de decisão;
• Exige atenção na conferência dos dados.

Dúvidas Identificadas

• Como corrigir erros após o fechamento da folha?
• Quais relatórios são mais utilizados pela gestão?

Pontos de Melhoria Identificados

• Necessidade de maior padronização nos processos;
• Possibilidade de treinamentos internos;
• Melhor aproveitamento dos relatórios;
• Otimização das rotinas operacionais.

Conclusão
O Sistema RM é essencial para as rotinas de RH, contribuindo para organização e controle dos processos. Seu melhor aproveitamento depende do conhecimento dos usuários e padronização interna.

--- Principal Aprendizado ---
foi possível perceber que o sistema não é apenas operacional, mas também uma ferramenta estratégica, pois possibilita:

Maior segurança nos cálos trabalhistas e encargos;

Organização e centralização das informações dos colaboradores;

Geração de dados e relatórios que apoiam a tomada de decisão;

Redução de erros manuais por meio da parametrização adequada.

Por fim, ficou evidente que o bom uso do sistema depende diretamente do conhecimento técnico do usuário, tornando essencial o aprendizado contínuo para aproveitar todo o potencial da ferramenta.",,,,,,,,,,,,,,,,
1740027,1110001,1290008,aprovada,,2026-03-17 21:18:53,2026-03-17 22:57:27,1,,"Amy Cuddy: Sua linguagem corporal molda quem você é — palestra TED da psicóloga social Amy Cuddy. Tema central: impacto da linguagem corporal nas percepções pessoais e interpessoais.

--- Principal Aprendizado ---
•	O conteúdo ajudou a entender como a linguagem corporal pode ser usada para melhorar interações sociais e profissionais.
•	Isso pode ser aplicado em apresentações, entrevistas, liderança e negociações.",,,,,,,,,,,,,,,,
1770001,1110005,1290012,aprovada,,2026-03-18 14:32:50,2026-03-19 01:34:13,1,,"O livro ensina que quem aprende a controlar o que fala, passa a ter mais controle sobre a própria vida, melhorando relacionamentos, reduzindo problemas e desenvolvendo uma postura mais positiva e equilibrada e na rotina profissional que devemos evitar fofocas, críticas excessivas e comentários negativos, substituir julgamentos por diálogo construtivo e resultando um ambiente mais saudável e colaborativo.

--- Principal Aprendizado ---
O principal aprendizado do livro Eu e Minha Boca Grande é que as palavras têm poder direto sobre a nossa vida, que pode construir ou destruir situações, relacionamentos e até nossa própria autoestima, não devemos falar tudo o que pensamos, mas sim o que é necessário, útil e construtivo e que reclamações, críticas e negatividade tendem a atrair mais problemas, enquanto palavras positivas fortalecem soluções. Buscar auto controle que é essencial para controlar a língua é um sinal de maturidade emocional e evita conflitos desnecessários, muitas vezes, não falar é a melhor atitude e o que falamos afeta não só os outros, mas também nosso próprio comportamento e estado emocional.",,,,,,,,,,,,,,,,
1800001,900591,1290029,aprovada,,2026-03-19 11:15:31,2026-03-19 16:28:48,1,,"A evidência dessa ação será o Certificado do curso Gestão do tempo e Prioridade indicado no escopo da demanda.

--- Principal Aprendizado ---
A Gestão do tempo e organização são essenciais para uma boa gestão do tempo. Aprendi a priorizar demandas entre urgentes, emergenciais e importantes, além de analisar tarefas com mais critério e saber dizer “não” quando necessário. Um curso fundamental para aplicar na prática do dia a dia.",,,,,,,,,,,,,,,,
1800002,2070034,1290042,aprovada,,2026-03-19 11:37:25,2026-03-19 16:28:57,1,,"Entrega do certificado de conclusão do curso e do plano do projeto estruturado em reunião de alinhamento com a gestão.

--- Principal Aprendizado ---
O curso de Introdução à Gestão de Projetos me trouxe aprendizados práticos sobre planejamento, organização de prazos, definição de escopo e gestão de riscos.
Ao aplicar os conceitos em um projeto real, consegui estruturar melhor as etapas e ter mais clareza na execução. O aprendizado contribuiu para uma atuação mais organizada, estratégica e segura na condução das ações.",,,,,,,,,,,,,,,,
1830001,1260005,1650006,aprovada,,2026-03-19 12:24:49,2026-03-19 16:29:11,1,,"Estou comprovando a realização da ação do meu PDI referente ao curso EV.G “Inteligência Emocional” por meio do envio, em anexo, dos comprovantes de conclusão/participação.

Arquivos enviados:
- comprovante/certificado de conclusão do curso;
- print da tela do curso concluído na plataforma EV.G;
- print/arquivo complementar da atividade realizada, quando aplicável.

A evidência está sendo encaminhada conforme orientação recebida, por e-mail, para validação da ação no processo de Onboarding.

--- Principal Aprendizado ---
O principal aprendizado foi compreender melhor a importância da inteligência emocional no ambiente de trabalho, especialmente no reconhecimento de gatilhos de estresse e na forma de lidar com eles de maneira mais equilibrada.

Com a realização da ação, percebi a necessidade de identificar o momento em que o gatilho aparece, pausar antes de reagir e adotar uma resposta mais consciente e produtiva. Isso contribui para uma postura mais madura, melhor comunicação e mais equilíbrio diante das demandas do dia a dia.",,,,,,,,,,,,,,,,
1830002,1260002,1650006,aprovada,,2026-03-19 12:44:14,2026-03-19 16:29:19,1,,"Estou comprovando esta evidência por meio da elaboração e execução de um Micro-PDCA de 2 semanas, aplicado à melhoria da rotina de registro e organização das atividades no SAS. Durante o período, defini uma meta simples de melhoria, organizei a rotina com pequenos ajustes diários, acompanhei os resultados ao final da primeira semana e, ao final das duas semanas, registrei as conclusões e aprendizados obtidos.

Como evidências, estou enviando:

Relatório de 1 página contendo meta, ações realizadas, resultado e aprendizado;

Registros/prints do acompanhamento da rotina e dos lançamentos realizados no SAS, utilizados como apoio para demonstrar a execução da ação;

Planilha ou controle próprio utilizado durante o período de acompanhamento da melhoria.

A ação teve como foco tornar os registros mais frequentes, organizados e próximos da execução das atividades, reduzindo acúmulo de lançamentos, esquecimentos e retrabalho.

--- Principal Aprendizado ---
O principal aprendizado foi perceber que pequenas mudanças na rotina, quando aplicadas com constância e acompanhadas de forma prática, geram melhoria real no processo de trabalho. Também compreendi que organizar horários específicos para atualizar o SAS e registrar as informações mais próximas da execução das atividades aumenta a qualidade dos registros, reduz o retrabalho e melhora o controle das ações realizadas.",,,,,,,,,,,,,,,,
1830003,1260003,1650006,aprovada,,2026-03-19 12:49:06,2026-03-19 16:29:33,1,,"Estou comprovando esta evidência por meio da leitura dos 3 primeiros capítulos do livro A Tríade do Tempo, de Christian Barbosa, e da elaboração de um resumo com os principais aprendizados obtidos. No material, registrei a compreensão sobre a divisão das atividades em importantes, urgentes e circunstanciais, destacando como esse conceito contribuiu para uma reflexão mais crítica sobre organização, prioridade e produtividade na rotina de trabalho.

Além do resumo, também apresento o registro de 2 mudanças aplicadas na rotina a partir da leitura:

Organização do dia em blocos de prioridade, separando momentos para atividades importantes, urgências e demandas operacionais;

Maior filtro de interrupções e tarefas circunstanciais, evitando executar imediatamente tudo o que surge sem análise prévia.

Como arquivo de comprovação, estou enviando o documento em Word contendo o resumo da atividade e o registro das duas mudanças aplicadas na rotina, conforme solicitado na ação do PDI.

--- Principal Aprendizado ---
O principal aprendizado foi perceber que produtividade não significa apenas realizar muitas tarefas, mas direcionar tempo e energia para aquilo que realmente gera resultado. A leitura mostrou que, quando a rotina é guiada apenas por urgências, o trabalho se torna reativo e mais desgastante. Já quando as atividades importantes passam a ter espaço intencional na agenda, há mais clareza, foco, organização e melhor qualidade nas entregas.",,,,,,,,,,,,,,,,
